Image,Title,Price,Rating,Author
,,,,
https://m.media-amazon.com/images/I/61-DvybypcL._AC_UY218_.jpg,Taming Python By Programming,? 309,4.8 out of 5 stars,"
    
        
        
            Jeeva Jose
        
    
"
,,,,
https://m.media-amazon.com/images/I/31krU1MBLfL._AC_UY218_.jpg,HBR's 10 Must Reads: On Change (Harvard Business Review),? 373,4.6 out of 5 stars,HBR
,,,,
https://m.media-amazon.com/images/I/41zINJCD8XL._AC_UY218_.jpg,"Cloud Computing:: Master the Concepts, Architecture and Applications with Real-world examples and Case studies",? 439,5.0 out of 5 stars,"Kamal Kant, Ruchi Doshi"
,,,,
https://m.media-amazon.com/images/I/71NbIlk7fyL._AC_UY218_.jpg,Application Guide for Power Engineers: Earthing and Grounding of Electrical Systems,? 399,4.9 out of 5 stars,K Rajamani
,,,,
https://m.media-amazon.com/images/I/91ZT3ZoUAeL._AC_UY218_.jpg,Bioprocess Engineering,? 485,4.5 out of 5 stars,Michael L. Shuler / Fikret Kargi
,,,,
https://m.media-amazon.com/images/I/715UOSKikNL._AC_UY218_.jpg,Oracle Database 11g The Complete Reference,? 630,5.0 out of 5 stars,Kevin Loney
,,,,
https://m.media-amazon.com/images/I/51XJ3O5iRyL._AC_UY218_.jpg,Mechanical Vibrations,? 157,3.9 out of 5 stars,G K Grover
,,,,
https://m.media-amazon.com/images/I/81R-6J6SPcL._AC_UY218_.jpg,CCNA Collaboration CICD 210-06 Off Cert,? 586,5.0 out of 5 stars,Valentine
,,,,
https://m.media-amazon.com/images/I/91K4-lVHbxL._AC_UY218_.jpg,A Course in Electrical Power,? 959,4.2 out of 5 stars,"
    
        
        
            J.B. Gupta
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71IOHTkAt6L._AC_UY218_.jpg,Management Control System(SIE),? 185,4.7 out of 5 stars,Robert Anthony
,,,,
https://m.media-amazon.com/images/I/51zl6IJjIdL._AC_UY218_.jpg,Staad Pro V8i for Beginners,? 450,3.7 out of 5 stars,"
    
        
        
            T.S Sarma
        
    
"
,,,,
https://m.media-amazon.com/images/I/81V-gXpJgoL._AC_UY218_.jpg,A Textbook of Chemical Engineering Thermodynamics,? 316,4.7 out of 5 stars,Narayanan K.V
,,,,
https://m.media-amazon.com/images/I/91ivjFFp8qL._AC_UY218_.jpg,Discrete mathematics for Computer Scient,? 530,1.0 out of 5 stars,Mott & Kandel
,,,,
https://m.media-amazon.com/images/I/41aYvfe8EML._AC_UY218_.jpg,"Digital Communications: Fundamentals & Applications, 2e",? 340,4.5 out of 5 stars,Sklar & Ray
,,,,
https://m.media-amazon.com/images/I/91yWi6BnlAL._AC_UY218_.jpg,Modern Algebra(8th Edition),? 415,4.8 out of 5 stars,Surjeet Singh
,,,,
https://m.media-amazon.com/images/I/812meqmPElL._AC_UY218_.jpg,Numerical Methods,? 419,4.0 out of 5 stars,E Balagurusamy
,,,,
https://m.media-amazon.com/images/I/51-ntrgTraL._AC_UY218_.jpg,OCA/OCP Java SE 7 Programmer I & II Study Guide (Exams 1Z0-803 & 1Z0-804),? 663,4.5 out of 5 stars,"
    
        
        
            Kathy Sierra
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/A17dbu0mVoL._AC_UY218_.jpg,Electrical Power Sytems 5/ED: 0,? 465,4.1 out of 5 stars,Ashfaq Husain
,,,,
https://m.media-amazon.com/images/I/71s-MrcZOTL._AC_UY218_.jpg,The Industries of the Future,? 499,4.5 out of 5 stars,"
    
        
        
            Alec Ross
        
    
"
,,,,
https://m.media-amazon.com/images/I/61bA23zSr5L._AC_UY218_.jpg,Code (Dv- Undefined),"? 1,700",5.0 out of 5 stars,"
    
        
        
            Charles Petzold
        
    
"
,,,,
https://m.media-amazon.com/images/I/7145iNva3sL._AC_UY218_.jpg,Head First JavaScript Programming: A Brain-Friendly Guide,"? 1,400",4.3 out of 5 stars,"
    
        
        
            Elisabeth Robson
        
    
"
,,,,
https://m.media-amazon.com/images/I/51l1mNwdGkL._AC_UY218_.jpg,"Advanced Inorganic Chemistry, 6ed",? 939,4.0 out of 5 stars,Cotton
,,,,
https://m.media-amazon.com/images/I/51LnA-2i6tL._AC_UY218_.jpg,Q-Bank Series Semester 1 & 2 Mech. Diesel,? 142,3.9 out of 5 stars,G.S. SETHI
,,,,
https://m.media-amazon.com/images/I/81s3RFxh9XL._AC_UY218_.jpg,Modern Electronic Instrumentation and Measurement Techniques,? 220,4.7 out of 5 stars,Helfrick
,,,,
https://m.media-amazon.com/images/I/71KsxtHA8qL._AC_UY218_.jpg,Programming Pearls,? 340,4.4 out of 5 stars,Jon Bentley
,,,,
https://m.media-amazon.com/images/I/81iwJIbml9L._AC_UY218_.jpg,"CMOS: Circuit Design, Layout and Simulation",? 575,4.9 out of 5 stars,R. Jacob Baker
,,,,
https://m.media-amazon.com/images/I/81R46ozZFEL._AC_UY218_.jpg,Engineering Physics,? 479,5.0 out of 5 stars,Shatendra Sharma
,,,,
https://m.media-amazon.com/images/I/71MY5sDnEnL._AC_UY218_.jpg,A Textbook of Electrical Technology Volume - IV (Electronic Devices and Circuits),? 365,3.6 out of 5 stars,"B.L. Theraja,A.K.Theraja"
,,,,
https://m.media-amazon.com/images/I/91OrTetaCIL._AC_UY218_.jpg,Sir Banister Fletcher's: History of Architecture,"? 1,946",3.8 out of 5 stars,Fletcher
,,,,
https://m.media-amazon.com/images/I/51dIdTE2f5L._AC_UY218_.jpg,"Operating Systems: Internals and Design Principles, 7e",? 346.50,4.1 out of 5 stars,Stallings
,,,,
https://m.media-amazon.com/images/I/61IMCPp2JJL._AC_UY218_.jpg,Pro Angular 6,"? 1,357",5.0 out of 5 stars,"
    
        
        
            Adam Freeman
        
    
"
,,,,
https://m.media-amazon.com/images/I/71iRMznRVsL._AC_UY218_.jpg,Principles of Electronic Materials and Devices(SIE),? 494,3.9 out of 5 stars,Safa Kasap
,,,,
https://m.media-amazon.com/images/I/51mMRuz+fTL._AC_UY218_.jpg,"Chemical Applications of Group Theory, 3ed","? 12,863",4.4 out of 5 stars,"
    
        
        
            F. Albert Cotton
        
    
"
,,,,
https://m.media-amazon.com/images/I/51GkLDYCs3L._AC_UY218_.jpg,Finite Element Analysis,? 333,4.2 out of 5 stars,"
    
        
        
            S.S. Bhavikatti
        
    
"
,,,,
https://m.media-amazon.com/images/I/51fGVZpb4FL._AC_UY218_.jpg,Aircraft: Electricity & Electronics,? 600,5.0 out of 5 stars,Thomas Eismin
,,,,
https://m.media-amazon.com/images/I/51bd62EfqEL._AC_UY218_.jpg,Electric Machines,? 319,3.5 out of 5 stars,P. S. Bimbhra
,,,,
https://m.media-amazon.com/images/I/81G0XdG3FKL._AC_UY218_.jpg,Bioinformatics: Principles and Applications,? 576,4.7 out of 5 stars,"
    
        
        
            Zhumur Ghosh
        
    
"
,,,,
https://m.media-amazon.com/images/I/911jNugeofL._AC_UY218_.jpg,Dynamics of Structures with MATLAB® Appl,? 528.26,3.6 out of 5 stars,Ashok Jain
,,,,
https://m.media-amazon.com/images/I/61eoBCrwF5L._AC_UY218_.jpg,Fluid Mechanics and Hydraulic Machines,? 782,3.3 out of 5 stars,"
    
        
        
            K. Subramanya
        
    
"
,,,,
https://m.media-amazon.com/images/I/41N2xcTtuoL._AC_UY218_.jpg,Problem Solving in Data Structures & Algorithms Using C: The Ultimate Guide to Programming Interviews,? 350,3.6 out of 5 stars,"
    
        
        
            Hemant Jain
        
    
"
,,,,
https://m.media-amazon.com/images/I/41tUhFX0ZpL._AC_UY218_.jpg,Elements Of Strength Of Materials 5ed,? 210,4.6 out of 5 stars,Timoshenko
,,,,
https://m.media-amazon.com/images/I/81EE-2xbQ-L._AC_UY218_.jpg,Electronics: Fundamentals and Applications (Old Edition),? 340,4.0 out of 5 stars,D. Chattopadhyay
,,,,
https://m.media-amazon.com/images/I/71Tbi1qsbfL._AC_UY218_.jpg,Learning Scala: Practical Functional Programming for the JVM,? 625,5.0 out of 5 stars,"
    
        
        
            Jason Swartz
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/71Tbi1qsbfL._AC_UY218_.jpg,Learning Scala: Practical Functional Programming for the JVM,? 625,5.0 out of 5 stars,"
    
        
        
            Jason Swartz
        
    
"
,,,,
https://m.media-amazon.com/images/I/512O7l2QhvL._AC_UY218_.jpg,"Process Dynamics and Control, 3ed, ISV",? 520,3.7 out of 5 stars,"Seborg, Edgar, Mellichamp, Doyle"
,,,,
https://m.media-amazon.com/images/I/61RQRO6HnOL._AC_UY218_.jpg,The Official A Game of Thrones - Colouring Book,? 373,4.3 out of 5 stars,"
    
        
        
            George R.R. Martin
        
    
"
,,,,
https://m.media-amazon.com/images/I/710ONuLudpL._AC_UY218_.jpg,R Programming for Beginners,? 400,5.0 out of 5 stars,Sandip Rakshit
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/51ACGHnpbzL._AC_UY218_.jpg,Internet of Things,? 298,5.0 out of 5 stars,"
    
        
        
            Jeeva Jose
        
    
"
,,,,
https://m.media-amazon.com/images/I/81N7ztYWjLL._AC_UY218_.jpg,GATE Mechanical Engineering  | GATE 2020 | By Pearson,? 581,1.0 out of 5 stars,by 
,,,,
https://m.media-amazon.com/images/I/61ZrOlFRuJL._AC_UY218_.jpg,"Previous Years' Solved Question Papers: GATE Mechanical Engineering, 2019 by Pearson",? 353,3.8 out of 5 stars,"
    
        
        
            Pearson Education
        
    
"
,,,,
https://m.media-amazon.com/images/I/810PZjj7v+L._AC_UY218_.jpg,Mastering C,? 417,4.0 out of 5 stars,K R Venugopal; Sudeep R Prasad
,,,,
https://m.media-amazon.com/images/I/41YloDb7gfL._AC_UY218_.jpg,"Nonlinear Systems, 3e",? 501,3.3 out of 5 stars,Khalil
,,,,
https://m.media-amazon.com/images/I/41hm-3rQSdL._AC_UY218_.jpg,"The C++ Programming Language, 1e: third edition",? 600,3.6 out of 5 stars,STROUSTRUP
,,,,
https://m.media-amazon.com/images/I/91YQmml0PCL._AC_UY218_.jpg,The Art of Electronics Text Book (CLPE),? 995,4.5 out of 5 stars,Horowitz
,,,,
https://m.media-amazon.com/images/I/51pnouuPO5L._AC_UY218_.jpg,"Don't Make Me Think, Revisited: A Common Sense Approach to Web Usability (Voices That Matter)","? 2,436",4.2 out of 5 stars,"
    
        
        
            Steve Krug
        
    
"
,,,,
https://m.media-amazon.com/images/I/51CNRM9kQ3L._AC_UY218_.jpg,CISM Certified Information Security Manager All-in-One Exam Guide,"? 3,219",4.6 out of 5 stars,Peter Gregory
,,,,
https://m.media-amazon.com/images/I/51i6+EewsYL._AC_UY218_.jpg,The World is Flat: The Globalized World in the Twenty-first Century,? 341,4.1 out of 5 stars,"
    
        
        
            Thomas L. Friedman
        
    
"
,,,,
https://m.media-amazon.com/images/I/31Zrix2LodL._AC_UY218_.jpg,PROBLEM SOLVING WITH C++ w/CD,? 559,4.3 out of 5 stars,SAVITCH
,,,,
https://m.media-amazon.com/images/I/51oYZ4cqzrL._AC_UY218_.jpg,Basic Electrical Engineering,? 259,4.7 out of 5 stars,Ritu Sahdev
,,,,
https://m.media-amazon.com/images/I/8108f64KcUL._AC_UY218_.jpg,"Management, 6e",? 445,4.4 out of 5 stars,STONER
,,,,
https://m.media-amazon.com/images/I/51FKrPpH0wL._AC_UY218_.jpg,AMIE - Section (B) Data Structures (CP-403) Computer Science and Engineering Solved and Unsolved Paper,? 255,4.0 out of 5 stars,Jain Brothers
,,,,
https://m.media-amazon.com/images/I/51c4RA5J6NL._AC_UY218_.jpg,Fundamentals of Turbomachinery,? 356,3.6 out of 5 stars,Venkanna B.K
,,,,
https://m.media-amazon.com/images/I/51N7s0z8kXL._AC_UY218_.jpg,The Everything Store: Jeff Bezos and the Age of Amazon,"? 1,622",4.4 out of 5 stars,"
    
        
        
            Brad Stone
        
    
"
,,,,
https://m.media-amazon.com/images/I/913KLhci-BL._AC_UY218_.jpg,Neuro Fuzzy and Soft Computing: A Compot,? 324,5.0 out of 5 stars,Jang / Sun / Mizutani
,,,,
https://m.media-amazon.com/images/I/81zjtYQUHaL._AC_UY218_.jpg,Mechanical Engineering (Objective Type),? 903,3.4 out of 5 stars,R.K. Bansal
,,,,
https://m.media-amazon.com/images/I/51BPICuH-aL._AC_UY218_.jpg,Fundamentals of Remote Sensing,? 531,4.3 out of 5 stars,George Joseph
,,,,
https://m.media-amazon.com/images/I/51vlzzkNlSL._AC_UY218_.jpg,"Advanced Engineering Mathematics, 10ed, ISV",? 773,3.9 out of 5 stars,"
    
        
        
            Erwin Kreyszig
        
    
"
,,,,
https://m.media-amazon.com/images/I/51dJUcDMNRL._AC_UY218_.jpg,"Callister's Materials Science and Engineering, 2ed (WIND)",? 491,3.8 out of 5 stars,by 
